CustomerID,Month,CallMinutes,DataUsageGB,SMSCount,Complaints
CUST_5442,2023-10-31,619.46,10.4,4,0
CUST_5442,2023-11-30,544.29,5.94,31,0
CUST_5442,2023-12-31,494.19,11.04,10,0
CUST_5443,2023-01-31,597.9,11.08,19,0
CUST_5443,2023-02-28,629.01,8.2,13,0
CUST_5443,2023-03-31,619.62,11.04,48,0
CUST_5443,2023-04-30,619.03,17.02,21,0
CUST_5443,2023-05-31,530.09,13.34,44,0
CUST_5443,2023-06-30,672.55,6.22,37,0
CUST_5443,2023-07-31,594.0,11.03,2,0
CUST_5443,2023-08-31,625.11,12.3,7,0
CUST_5443,2023-09-30,584.31,13.16,11,0
CUST_5443,2023-10-31,603.48,14.23,17,1
CUST_5443,2023-11-30,617.4,12.43,47,0
CUST_5443,2023-12-31,654.04,12.05,37,2
CUST_5444,2023-01-31,574.16,8.67,34,0
CUST_5444,2023-02-28,608.55,9.88,35,1
CUST_5444,2023-03-31,634.81,13.89,24,0
CUST_5444,2023-04-30,596.52,8.2,29,0
CUST_5444,2023-05-31,507.45,4.12,9,0
CUST_5444,2023-06-30,588.68,6.85,0,0
CUST_5444,2023-07-31,552.88,10.86,9,0
CUST_5444,2023-08-31,627.52,10.01,9,0
CUST_5444,2023-09-30,533.81,10.46,20,1
CUST_5444,2023-10-31,521.68,8.78,3,2
CUST_5444,2023-11-30,627.62,13.78,35,0
CUST_5444,2023-12-31,641.63,9.82,9,1
CUST_5445,2023-01-31,448.3,18.96,43,0
CUST_5445,2023-02-28,464.73,8.65,19,1
CUST_5445,2023-03-31,430.67,12.48,48,1
CUST_5445,2023-04-30,448.25,14.06,27,1
CUST_5445,2023-05-31,558.11,10.96,19,0
CUST_5445,2023-06-30,560.31,11.17,44,0
CUST_5445,2023-07-31,556.73,13.85,33,0
CUST_5445,2023-08-31,554.29,10.56,46,0
CUST_5445,2023-09-30,433.83,8.6,10,1
CUST_5445,2023-10-31,626.85,10.24,32,0
CUST_5445,2023-11-30,576.48,11.87,33,0
CUST_5445,2023-12-31,537.99,7.09,20,1
CUST_5446,2023-01-31,533.24,12.98,43,1
CUST_5446,2023-02-28,463.36,8.04,12,0
CUST_5446,2023-03-31,616.84,1.53,27,0
CUST_5446,2023-04-30,565.46,10.52,19,0
CUST_5446,2023-05-31,477.02,6.02,38,0
CUST_5446,2023-06-30,642.56,14.3,25,1
CUST_5446,2023-07-31,532.21,10.85,43,1
CUST_5446,2023-08-31,556.63,9.08,13,1
CUST_5446,2023-09-30,508.05,11.59,31,0
CUST_5446,2023-10-31,551.48,13.57,18,0
CUST_5446,2023-11-30,524.48,9.04,5,0
CUST_5446,2023-12-31,457.43,7.19,3,0
CUST_5447,2023-01-31,501.89,5.66,40,0
CUST_5447,2023-02-28,354.62,9.7,15,0
CUST_5447,2023-03-31,447.18,12.34,8,0
CUST_5447,2023-04-30,466.18,13.99,16,0
CUST_5447,2023-05-31,469.92,13.34,11,0
CUST_5447,2023-06-30,344.92,8.91,12,0
CUST_5447,2023-07-31,410.71,13.97,44,0
CUST_5447,2023-08-31,411.82,9.52,17,1
CUST_5447,2023-09-30,357.92,13.24,23,0
CUST_5447,2023-10-31,446.84,10.88,36,0
CUST_5447,2023-11-30,399.13,3.06,37,1
CUST_5447,2023-12-31,468.5,11.63,15,0
CUST_5448,2023-01-31,368.32,18.01,12,1
CUST_5448,2023-02-28,477.71,7.63,18,2
CUST_5448,2023-03-31,406.82,12.49,20,0
CUST_5448,2023-04-30,408.22,11.4,3,0
CUST_5448,2023-05-31,398.06,10.78,17,0
CUST_5448,2023-06-30,419.49,12.62,40,1
CUST_5448,2023-07-31,411.95,6.76,7,1
CUST_5448,2023-08-31,363.09,7.86,23,0
CUST_5448,2023-09-30,482.58,10.99,36,0
CUST_5448,2023-10-31,388.42,5.7,31,3
CUST_5448,2023-11-30,411.78,8.46,12,0
CUST_5448,2023-12-31,467.91,11.82,19,0
CUST_5449,2023-01-31,468.45,12.37,23,0
CUST_5449,2023-02-28,525.1,10.61,13,1
CUST_5449,2023-03-31,510.24,11.19,17,1
CUST_5449,2023-04-30,368.87,14.59,48,1
CUST_5449,2023-05-31,449.16,11.94,11,2
CUST_5449,2023-06-30,542.99,8.95,11,0
CUST_5449,2023-07-31,422.45,11.37,35,1
CUST_5449,2023-08-31,384.18,16.2,12,0
CUST_5449,2023-09-30,554.44,12.85,37,1
CUST_5449,2023-10-31,534.07,8.04,8,0
CUST_5449,2023-11-30,397.96,11.97,25,0
CUST_5449,2023-12-31,456.03,6.49,23,0
CUST_5450,2023-01-31,352.1,15.27,29,0
CUST_5450,2023-02-28,429.11,5.54,27,2
CUST_5450,2023-03-31,331.28,12.77,33,0
CUST_5450,2023-04-30,356.27,11.03,40,0
CUST_5450,2023-05-31,413.07,10.37,33,0
CUST_5450,2023-06-30,353.57,5.64,10,0
CUST_5450,2023-07-31,443.58,7.41,35,0
CUST_5450,2023-08-31,295.28,13.58,35,0
CUST_5450,2023-09-30,535.3,12.27,8,1
CUST_5450,2023-10-31,376.08,11.15,32,0
CUST_5450,2023-11-30,421.39,14.51,1,0
CUST_5450,2023-12-31,368.6,8.99,8,0
CUST_5451,2023-01-31,623.05,14.12,38,0
CUST_5451,2023-02-28,598.0,8.29,17,0
CUST_5451,2023-03-31,589.88,10.3,1,1
CUST_5451,2023-04-30,619.43,9.7,31,0
CUST_5451,2023-05-31,589.04,7.19,32,0
CUST_5451,2023-06-30,633.61,8.36,3,0
CUST_5451,2023-07-31,706.6,8.11,6,0
CUST_5451,2023-08-31,677.15,15.05,16,0
CUST_5451,2023-09-30,564.6,9.97,49,0
CUST_5451,2023-10-31,576.7,10.43,8,0
CUST_5451,2023-11-30,674.56,14.04,32,2
CUST_5451,2023-12-31,574.38,6.48,40,0
CUST_5452,2023-01-31,518.34,6.15,46,1
CUST_5452,2023-02-28,443.32,8.13,36,1
CUST_5452,2023-03-31,502.66,9.07,12,0
CUST_5452,2023-04-30,499.61,11.6,13,0
CUST_5452,2023-05-31,449.82,10.48,23,0
CUST_5452,2023-06-30,514.94,7.76,35,1
CUST_5452,2023-07-31,506.01,7.98,38,0
CUST_5452,2023-08-31,556.09,10.31,2,0
CUST_5452,2023-09-30,490.74,6.87,37,0
CUST_5452,2023-10-31,460.33,4.69,32,2
CUST_5452,2023-11-30,462.88,10.72,48,0
CUST_5452,2023-12-31,502.46,10.08,25,0
CUST_5453,2023-01-31,696.19,11.02,45,1
CUST_5453,2023-02-28,619.26,2.72,11,0
CUST_5453,2023-03-31,668.24,9.36,14,0
CUST_5453,2023-04-30,629.22,11.2,37,0
CUST_5453,2023-05-31,661.02,7.7,0,0
CUST_5453,2023-06-30,612.74,11.85,48,0
CUST_5453,2023-07-31,519.9,9.72,21,1
CUST_5453,2023-08-31,636.52,10.36,40,0
CUST_5453,2023-09-30,598.31,11.31,42,2
CUST_5453,2023-10-31,674.33,6.28,33,3
CUST_5453,2023-11-30,707.95,8.87,15,3
CUST_5453,2023-12-31,716.24,11.67,49,1
CUST_5454,2023-01-31,592.23,6.57,24,1
CUST_5454,2023-02-28,579.09,5.75,13,0
CUST_5454,2023-03-31,444.55,12.88,25,0
CUST_5454,2023-04-30,514.28,11.89,29,0
CUST_5454,2023-05-31,515.89,7.7,48,0
CUST_5454,2023-06-30,463.86,13.38,20,2
CUST_5454,2023-07-31,469.01,14.74,24,1
CUST_5454,2023-08-31,562.06,12.01,1,0
CUST_5454,2023-09-30,514.72,8.27,5,0
CUST_5454,2023-10-31,224.42,8.36,32,0
CUST_5454,2023-11-30,218.31,3.65,31,2
CUST_5454,2023-12-31,225.77,5.7,13,0
CUST_5455,2023-01-31,497.68,2.47,38,0
CUST_5455,2023-02-28,476.89,11.49,35,1
CUST_5455,2023-03-31,330.71,5.62,20,1
CUST_5455,2023-04-30,363.45,6.19,35,0
CUST_5455,2023-05-31,468.08,13.39,26,0
CUST_5455,2023-06-30,434.42,11.57,45,0
CUST_5455,2023-07-31,410.66,10.61,21,2
CUST_5455,2023-08-31,398.8,8.3,35,1
CUST_5455,2023-09-30,454.62,10.87,48,1
CUST_5455,2023-10-31,429.45,11.33,36,0
CUST_5455,2023-11-30,412.64,10.22,11,0
CUST_5455,2023-12-31,380.23,14.85,18,1
CUST_5456,2023-01-31,695.88,11.34,20,0
CUST_5456,2023-02-28,665.96,9.01,5,1
CUST_5456,2023-03-31,605.39,15.81,41,1
CUST_5456,2023-04-30,592.66,14.9,24,1
CUST_5456,2023-05-31,561.83,10.25,32,0
CUST_5456,2023-06-30,686.7,3.43,43,2
CUST_5456,2023-07-31,689.78,11.31,33,2
CUST_5456,2023-08-31,556.52,11.25,8,0
CUST_5456,2023-09-30,625.78,9.77,32,1
CUST_5456,2023-10-31,755.36,13.02,43,2
CUST_5456,2023-11-30,689.15,10.43,17,0
CUST_5456,2023-12-31,632.75,5.61,44,0
CUST_5457,2023-01-31,558.92,11.56,13,1
CUST_5457,2023-02-28,484.43,8.47,5,0
CUST_5457,2023-03-31,437.79,9.79,13,0
CUST_5457,2023-04-30,491.24,9.33,32,1
CUST_5457,2023-05-31,518.98,14.01,15,1
CUST_5457,2023-06-30,525.57,5.68,45,1
CUST_5457,2023-07-31,452.68,17.07,38,0
CUST_5457,2023-08-31,485.69,14.74,43,0
CUST_5457,2023-09-30,520.29,8.66,0,1
CUST_5457,2023-10-31,534.74,5.77,40,0
CUST_5457,2023-11-30,653.56,3.85,8,0
CUST_5457,2023-12-31,480.67,12.39,1,0
CUST_5458,2023-01-31,612.89,10.63,6,0
CUST_5458,2023-02-28,591.32,7.6,27,1
CUST_5458,2023-03-31,602.8,10.77,10,1
CUST_5458,2023-04-30,562.28,7.74,35,1
CUST_5458,2023-05-31,564.15,12.39,47,1
CUST_5458,2023-06-30,475.93,14.87,44,1
CUST_5458,2023-07-31,553.36,8.87,4,0
CUST_5458,2023-08-31,603.95,11.1,3,1
CUST_5458,2023-09-30,561.64,15.01,16,1
CUST_5458,2023-10-31,611.09,8.44,18,0
CUST_5458,2023-11-30,660.7,8.71,29,0
CUST_5458,2023-12-31,619.88,11.28,18,0
CUST_5459,2023-01-31,501.7,6.82,29,0
CUST_5459,2023-02-28,555.07,12.5,20,0
CUST_5459,2023-03-31,620.68,13.89,43,0
CUST_5459,2023-04-30,577.35,6.04,1,0
CUST_5459,2023-05-31,573.42,4.7,47,0
CUST_5459,2023-06-30,546.02,8.31,35,0
CUST_5459,2023-07-31,576.58,12.15,40,2
CUST_5459,2023-08-31,558.73,7.28,19,0
CUST_5459,2023-09-30,501.54,13.63,13,0
CUST_5459,2023-10-31,579.26,9.18,3,1
CUST_5459,2023-11-30,520.84,15.27,35,0
CUST_5459,2023-12-31,574.23,12.92,32,0
CUST_5460,2023-01-31,415.2,7.87,18,0
CUST_5460,2023-02-28,588.47,9.46,32,0
CUST_5460,2023-03-31,562.05,10.09,28,0
CUST_5460,2023-04-30,476.72,5.66,40,0
CUST_5460,2023-05-31,576.21,14.16,46,0
CUST_5460,2023-06-30,605.7,11.28,6,0
CUST_5460,2023-07-31,510.93,6.51,11,2
CUST_5460,2023-08-31,577.01,9.79,30,1
CUST_5460,2023-09-30,447.14,6.19,19,0
CUST_5460,2023-10-31,574.09,5.19,49,1
CUST_5460,2023-11-30,563.99,12.13,4,0
CUST_5460,2023-12-31,642.34,6.37,18,0
CUST_5461,2023-01-31,459.2,6.66,33,2
CUST_5461,2023-02-28,407.64,12.99,25,0
CUST_5461,2023-03-31,413.66,9.13,28,2
CUST_5461,2023-04-30,323.72,11.14,16,0
CUST_5461,2023-05-31,357.46,10.28,44,0
CUST_5461,2023-06-30,442.51,6.87,30,0
CUST_5461,2023-07-31,416.81,7.58,48,3
CUST_5461,2023-08-31,501.63,11.19,45,1
CUST_5461,2023-09-30,439.04,15.13,45,1
CUST_5461,2023-10-31,408.6,8.5,41,0
CUST_5461,2023-11-30,551.76,8.59,49,2
CUST_5461,2023-12-31,436.38,7.09,33,0
CUST_5462,2023-01-31,534.06,8.19,42,0
CUST_5462,2023-02-28,547.14,7.19,30,2
CUST_5462,2023-03-31,490.84,10.77,17,0
CUST_5462,2023-04-30,475.26,15.51,34,1
CUST_5462,2023-05-31,514.83,10.77,41,0
CUST_5462,2023-06-30,524.99,12.86,0,0
CUST_5462,2023-07-31,536.54,4.16,38,1
CUST_5462,2023-08-31,693.62,11.88,33,1
CUST_5462,2023-09-30,564.76,10.68,2,1
CUST_5462,2023-10-31,558.11,12.4,25,1
CUST_5462,2023-11-30,505.22,10.42,15,2
CUST_5462,2023-12-31,533.51,11.89,44,1
CUST_5463,2023-01-31,430.68,11.93,15,1
CUST_5463,2023-02-28,325.68,9.6,42,0
CUST_5463,2023-03-31,364.25,12.88,41,2
CUST_5463,2023-04-30,425.31,6.68,12,2
CUST_5463,2023-05-31,467.8,10.14,9,0
CUST_5463,2023-06-30,380.02,11.62,15,1
CUST_5463,2023-07-31,320.57,8.85,7,0
CUST_5463,2023-08-31,446.38,8.56,40,0
CUST_5463,2023-09-30,340.51,13.25,28,0
CUST_5463,2023-10-31,158.99,5.87,42,2
CUST_5463,2023-11-30,135.3,6.04,46,1
CUST_5463,2023-12-31,165.61,5.49,49,2
CUST_5464,2023-01-31,524.84,8.93,47,0
CUST_5464,2023-02-28,554.96,7.12,8,0
CUST_5464,2023-03-31,575.7,11.05,26,0
CUST_5464,2023-04-30,533.72,8.76,42,0
CUST_5464,2023-05-31,537.54,11.9,21,0
CUST_5464,2023-06-30,545.55,8.44,19,1
CUST_5464,2023-07-31,539.23,11.77,0,0
CUST_5464,2023-08-31,670.61,3.76,8,1
CUST_5464,2023-09-30,588.24,10.0,33,1
CUST_5464,2023-10-31,605.27,12.59,8,0
CUST_5464,2023-11-30,609.45,14.61,30,0
CUST_5464,2023-12-31,643.64,6.26,25,3
CUST_5465,2023-01-31,762.2,9.08,45,1
CUST_5465,2023-02-28,700.33,3.51,38,0
CUST_5465,2023-03-31,689.96,7.87,2,0
CUST_5465,2023-04-30,780.4,12.07,13,0
CUST_5465,2023-05-31,747.56,9.95,25,1
CUST_5465,2023-06-30,745.54,12.38,17,0
CUST_5465,2023-07-31,660.06,9.13,32,0
CUST_5465,2023-08-31,692.94,13.02,12,0
CUST_5465,2023-09-30,739.27,9.26,44,0
CUST_5465,2023-10-31,779.31,10.49,10,1
CUST_5465,2023-11-30,809.86,15.78,22,0
CUST_5465,2023-12-31,570.73,12.62,8,1
CUST_5466,2023-01-31,320.3,8.62,32,1
CUST_5466,2023-02-28,366.69,13.16,6,0
CUST_5466,2023-03-31,430.65,11.86,24,0
CUST_5466,2023-04-30,264.8,10.14,4,1
CUST_5466,2023-05-31,345.94,18.24,26,2
CUST_5466,2023-06-30,337.8,16.37,19,0
CUST_5466,2023-07-31,333.53,7.48,41,0
CUST_5466,2023-08-31,374.52,10.58,46,1
CUST_5466,2023-09-30,326.44,8.43,46,0
CUST_5466,2023-10-31,359.98,13.19,33,1
CUST_5466,2023-11-30,271.8,7.12,14,1
CUST_5466,2023-12-31,348.68,15.53,43,0
CUST_5467,2023-01-31,514.73,3.53,38,0
CUST_5467,2023-02-28,512.49,8.48,1,1
CUST_5467,2023-03-31,447.1,7.44,23,1
CUST_5467,2023-04-30,494.3,11.59,43,1
CUST_5467,2023-05-31,516.0,11.42,34,0
CUST_5467,2023-06-30,387.74,4.72,30,1
CUST_5467,2023-07-31,430.61,10.05,14,2
CUST_5467,2023-08-31,521.07,11.88,17,0
CUST_5467,2023-09-30,419.96,7.22,34,0
CUST_5467,2023-10-31,526.28,3.05,22,1
CUST_5467,2023-11-30,481.29,11.89,42,0
CUST_5467,2023-12-31,513.53,7.97,5,1
CUST_5468,2023-01-31,551.91,5.79,29,0
CUST_5468,2023-02-28,430.37,3.1,35,0
CUST_5468,2023-03-31,549.51,6.5,0,0
CUST_5468,2023-04-30,506.73,9.32,3,0
CUST_5468,2023-05-31,421.77,12.46,8,1
CUST_5468,2023-06-30,421.63,6.78,9,0
CUST_5468,2023-07-31,511.35,11.0,15,1
CUST_5468,2023-08-31,514.38,9.38,29,0
CUST_5468,2023-09-30,477.13,9.82,11,0
CUST_5468,2023-10-31,492.11,9.51,27,0
CUST_5468,2023-11-30,515.85,9.91,49,0
CUST_5468,2023-12-31,472.21,8.54,29,1
CUST_5469,2023-01-31,440.95,12.1,24,2
CUST_5469,2023-02-28,431.99,4.92,14,2
CUST_5469,2023-03-31,407.47,5.25,37,0
CUST_5469,2023-04-30,424.73,11.38,25,0
CUST_5469,2023-05-31,398.34,8.62,49,0
CUST_5469,2023-06-30,368.12,7.45,42,1
CUST_5469,2023-07-31,372.48,7.0,48,1
CUST_5469,2023-08-31,373.2,12.79,36,0
CUST_5469,2023-09-30,443.89,10.72,2,1
CUST_5469,2023-10-31,402.4,10.42,6,0
CUST_5469,2023-11-30,428.9,5.96,5,0
CUST_5469,2023-12-31,351.25,5.52,20,0
CUST_5470,2023-01-31,515.39,4.29,17,0
CUST_5470,2023-02-28,539.26,7.93,27,1
CUST_5470,2023-03-31,498.37,9.3,22,1
CUST_5470,2023-04-30,488.52,12.49,20,1
CUST_5470,2023-05-31,362.03,6.03,26,0
CUST_5470,2023-06-30,493.14,5.29,41,0
CUST_5470,2023-07-31,432.51,20.23,46,1
CUST_5470,2023-08-31,490.32,9.3,12,0
CUST_5470,2023-09-30,446.64,10.68,26,0
CUST_5470,2023-10-31,486.37,12.6,30,0
CUST_5470,2023-11-30,488.1,14.67,22,0
CUST_5470,2023-12-31,386.7,14.37,35,1
CUST_5471,2023-01-31,656.77,15.53,10,0
CUST_5471,2023-02-28,563.35,11.08,28,0
CUST_5471,2023-03-31,602.62,9.6,18,0
CUST_5471,2023-04-30,506.13,10.3,30,0
CUST_5471,2023-05-31,614.6,7.56,49,1
CUST_5471,2023-06-30,532.07,9.95,27,0
CUST_5471,2023-07-31,588.19,11.04,18,1
CUST_5471,2023-08-31,506.15,9.68,44,0
CUST_5471,2023-09-30,366.54,5.21,26,1
CUST_5471,2023-10-31,615.98,10.76,14,2
CUST_5471,2023-11-30,519.67,5.92,27,3
CUST_5471,2023-12-31,479.09,10.8,35,0
CUST_5472,2023-01-31,634.41,13.16,25,1
CUST_5472,2023-02-28,538.06,14.3,17,0
CUST_5472,2023-03-31,625.72,8.75,9,0
CUST_5472,2023-04-30,605.54,10.65,17,0
CUST_5472,2023-05-31,622.3,13.52,7,0
CUST_5472,2023-06-30,543.04,1.76,36,0
CUST_5472,2023-07-31,624.81,11.05,0,0
CUST_5472,2023-08-31,616.19,5.52,31,1
CUST_5472,2023-09-30,596.98,12.19,39,0
CUST_5472,2023-10-31,638.84,11.63,21,0
CUST_5472,2023-11-30,616.52,9.87,5,1
CUST_5472,2023-12-31,633.04,17.59,21,1
CUST_5473,2023-01-31,626.97,14.29,20,1
CUST_5473,2023-02-28,692.5,8.53,35,0
CUST_5473,2023-03-31,553.75,10.83,8,0
CUST_5473,2023-04-30,590.5,16.4,45,1
CUST_5473,2023-05-31,608.51,6.1,4,0
CUST_5473,2023-06-30,699.35,13.88,28,0
CUST_5473,2023-07-31,694.03,8.08,38,2
CUST_5473,2023-08-31,595.78,12.84,10,0
CUST_5473,2023-09-30,604.01,10.85,33,0
CUST_5473,2023-10-31,635.6,9.25,40,1
CUST_5473,2023-11-30,629.84,12.55,0,1
CUST_5473,2023-12-31,652.45,13.65,41,1
CUST_5474,2023-01-31,529.73,14.37,20,0
CUST_5474,2023-02-28,572.46,9.89,48,1
CUST_5474,2023-03-31,601.18,10.68,19,0
CUST_5474,2023-04-30,506.69,12.08,26,1
CUST_5474,2023-05-31,537.64,12.36,33,0
CUST_5474,2023-06-30,556.09,12.52,23,0
CUST_5474,2023-07-31,629.24,7.91,34,0
CUST_5474,2023-08-31,556.51,9.45,38,1
CUST_5474,2023-09-30,571.86,1.98,11,1
CUST_5474,2023-10-31,550.17,10.75,0,0
CUST_5474,2023-11-30,474.47,9.27,47,0
CUST_5474,2023-12-31,508.92,8.58,33,2
CUST_5475,2023-01-31,381.08,12.02,0,0
CUST_5475,2023-02-28,522.14,9.57,25,0
CUST_5475,2023-03-31,492.66,12.5,25,0
CUST_5475,2023-04-30,445.69,13.15,4,0
CUST_5475,2023-05-31,433.84,11.63,28,0
CUST_5475,2023-06-30,465.96,8.97,11,0
CUST_5475,2023-07-31,423.48,8.71,46,0
CUST_5475,2023-08-31,493.74,10.69,2,1
CUST_5475,2023-09-30,433.01,12.93,38,0
CUST_5475,2023-10-31,429.11,7.17,26,0
CUST_5475,2023-11-30,455.27,13.76,15,0
CUST_5475,2023-12-31,469.81,9.92,6,1
CUST_5476,2023-01-31,755.01,8.58,18,0
CUST_5476,2023-02-28,693.47,10.63,29,0
CUST_5476,2023-03-31,747.16,13.48,46,1
CUST_5476,2023-04-30,690.2,11.32,24,1
CUST_5476,2023-05-31,789.19,9.15,22,1
CUST_5476,2023-06-30,766.12,17.13,14,0
CUST_5476,2023-07-31,730.53,11.62,33,1
CUST_5476,2023-08-31,810.81,17.01,10,1
CUST_5476,2023-09-30,729.87,3.69,47,1
CUST_5476,2023-10-31,738.48,9.98,7,1
CUST_5476,2023-11-30,756.18,4.81,31,1
CUST_5476,2023-12-31,746.22,8.23,32,0
CUST_5477,2023-01-31,340.92,8.09,20,0
CUST_5477,2023-02-28,284.54,8.19,46,0
CUST_5477,2023-03-31,314.04,9.26,9,0
CUST_5477,2023-04-30,271.54,13.49,6,0
CUST_5477,2023-05-31,340.82,10.33,28,0
CUST_5477,2023-06-30,334.58,10.13,3,0
CUST_5477,2023-07-31,288.22,11.11,32,0
CUST_5477,2023-08-31,225.42,10.99,9,1
CUST_5477,2023-09-30,198.88,11.72,38,1
CUST_5477,2023-10-31,307.95,12.39,28,1
CUST_5477,2023-11-30,344.36,12.71,33,1
CUST_5477,2023-12-31,296.76,13.1,17,0
CUST_5478,2023-01-31,431.84,9.96,16,0
CUST_5478,2023-02-28,434.67,12.64,8,0
CUST_5478,2023-03-31,471.83,8.15,23,1
CUST_5478,2023-04-30,494.7,3.18,35,1
CUST_5478,2023-05-31,403.26,8.07,17,0
CUST_5478,2023-06-30,380.71,9.76,26,0
CUST_5478,2023-07-31,544.58,13.28,26,0
CUST_5478,2023-08-31,384.67,9.89,16,1
CUST_5478,2023-09-30,394.95,6.78,15,0
CUST_5478,2023-10-31,441.78,9.36,1,1
CUST_5478,2023-11-30,432.16,12.37,10,1
CUST_5478,2023-12-31,517.64,12.36,34,0
CUST_5479,2023-01-31,572.71,11.0,26,0
CUST_5479,2023-02-28,545.23,17.27,48,0
CUST_5479,2023-03-31,425.17,11.51,47,1
CUST_5479,2023-04-30,562.24,7.64,41,0
CUST_5479,2023-05-31,588.13,13.4,25,0
CUST_5479,2023-06-30,565.58,11.98,39,1
CUST_5479,2023-07-31,582.95,12.02,27,0
CUST_5479,2023-08-31,553.73,5.18,28,2
CUST_5479,2023-09-30,544.87,11.85,46,0
CUST_5479,2023-10-31,603.81,11.7,14,1
CUST_5479,2023-11-30,520.47,12.7,2,0
CUST_5479,2023-12-31,576.36,9.41,46,0
CUST_5480,2023-01-31,642.06,12.21,31,0
CUST_5480,2023-02-28,694.15,9.23,36,1
CUST_5480,2023-03-31,638.54,13.46,36,2
CUST_5480,2023-04-30,742.96,10.56,16,1
CUST_5480,2023-05-31,713.45,8.92,43,1
CUST_5480,2023-06-30,608.11,10.54,37,0
CUST_5480,2023-07-31,612.77,9.22,26,1
CUST_5480,2023-08-31,569.0,11.6,24,0
CUST_5480,2023-09-30,809.51,10.62,32,3
CUST_5480,2023-10-31,622.04,11.42,24,0
CUST_5480,2023-11-30,625.35,12.52,36,0
CUST_5480,2023-12-31,666.66,15.19,28,0
CUST_5481,2023-01-31,518.38,9.67,38,0
CUST_5481,2023-02-28,473.18,10.22,40,1
CUST_5481,2023-03-31,492.56,8.06,15,1
CUST_5481,2023-04-30,529.21,12.21,26,0
CUST_5481,2023-05-31,508.25,5.91,46,0
CUST_5481,2023-06-30,623.64,9.15,20,0
CUST_5481,2023-07-31,516.63,15.72,11,0
CUST_5481,2023-08-31,548.85,6.77,35,2
CUST_5481,2023-09-30,472.45,7.22,1,0
CUST_5481,2023-10-31,591.6,4.25,32,0
CUST_5481,2023-11-30,522.08,10.8,24,1
CUST_5481,2023-12-31,539.62,9.33,29,0
CUST_5482,2023-01-31,369.67,7.63,32,0
CUST_5482,2023-02-28,396.08,15.17,12,0
CUST_5482,2023-03-31,394.33,5.01,35,0
CUST_5482,2023-04-30,451.55,10.78,13,1
CUST_5482,2023-05-31,439.8,7.64,21,0
CUST_5482,2023-06-30,405.72,10.47,6,0
CUST_5482,2023-07-31,423.11,10.94,39,1
CUST_5482,2023-08-31,453.9,9.43,10,0
CUST_5482,2023-09-30,395.91,9.93,4,0
CUST_5482,2023-10-31,330.12,9.78,39,0
CUST_5482,2023-11-30,385.49,8.64,29,1
CUST_5482,2023-12-31,494.63,7.34,3,0
CUST_5483,2023-01-31,492.77,8.42,22,2
CUST_5483,2023-02-28,496.03,9.24,31,1
CUST_5483,2023-03-31,498.55,7.58,35,2
CUST_5483,2023-04-30,531.37,5.8,9,0
CUST_5483,2023-05-31,415.42,5.15,13,1
CUST_5483,2023-06-30,463.51,9.41,44,2
CUST_5483,2023-07-31,477.22,9.07,0,0
CUST_5483,2023-08-31,427.69,14.55,16,0
CUST_5483,2023-09-30,478.68,10.83,35,0
CUST_5483,2023-10-31,427.97,8.94,10,0
CUST_5483,2023-11-30,485.34,5.91,12,0
CUST_5483,2023-12-31,419.84,14.62,45,3
CUST_5484,2023-01-31,395.03,9.68,30,1
CUST_5484,2023-02-28,396.29,9.52,21,1
CUST_5484,2023-03-31,394.93,5.44,4,0
CUST_5484,2023-04-30,436.59,9.1,15,0
CUST_5484,2023-05-31,351.5,11.74,43,0
CUST_5484,2023-06-30,507.33,7.29,32,0
CUST_5484,2023-07-31,468.13,15.02,33,0
CUST_5484,2023-08-31,406.55,4.61,14,0
CUST_5484,2023-09-30,403.34,15.63,8,0
CUST_5484,2023-10-31,508.63,10.62,44,1
CUST_5484,2023-11-30,378.17,9.84,19,1
CUST_5484,2023-12-31,464.56,5.45,41,0
CUST_5485,2023-01-31,470.04,12.4,9,0
CUST_5485,2023-02-28,514.31,13.13,21,0
CUST_5485,2023-03-31,511.84,7.42,9,0
CUST_5485,2023-04-30,456.47,12.82,47,1
CUST_5485,2023-05-31,397.24,10.09,33,1
CUST_5485,2023-06-30,305.62,13.86,23,1
CUST_5485,2023-07-31,378.13,10.46,18,1
CUST_5485,2023-08-31,458.14,7.54,8,0
CUST_5485,2023-09-30,396.77,11.03,48,0
CUST_5485,2023-10-31,366.58,3.0,4,1
CUST_5485,2023-11-30,399.07,7.2,0,0
CUST_5485,2023-12-31,418.5,9.96,24,0
CUST_5486,2023-01-31,550.69,14.56,2,0
CUST_5486,2023-02-28,493.93,13.22,0,0
CUST_5486,2023-03-31,463.86,11.94,47,0
CUST_5486,2023-04-30,443.71,2.67,42,0
CUST_5486,2023-05-31,514.9,10.36,20,0
CUST_5486,2023-06-30,449.67,12.14,2,1
CUST_5486,2023-07-31,515.77,16.62,22,2
CUST_5486,2023-08-31,525.48,7.32,24,0
CUST_5486,2023-09-30,549.41,10.32,4,0
CUST_5486,2023-10-31,548.77,8.01,32,0
CUST_5486,2023-11-30,497.05,5.22,33,0
CUST_5486,2023-12-31,403.56,16.8,48,0
CUST_5487,2023-01-31,443.79,8.09,15,0
CUST_5487,2023-02-28,510.66,14.39,45,0
CUST_5487,2023-03-31,431.65,12.09,20,2
CUST_5487,2023-04-30,387.85,9.97,33,0
CUST_5487,2023-05-31,436.87,4.45,33,0
CUST_5487,2023-06-30,403.25,10.85,28,0
